scene_order,scene_id,scene_title,mp3_name,speaker,emotion,line_text,tts_prompt
2,online-jealousy,Online Jealousy and Trust Issues,s02_online_jealousy_027_chris_open-hearted.mp3,Chris,open-hearted,"Then let's reset with honesty, not detective work.","Chris voice: friendly social young adult voice, expressive, reactive, capable of reassurance and defensiveness. Emotion: open-hearted. Delivery: warmly open, relieved, gently hopeful. Clean studio recording, no background music, no sound effects. Speak exactly: ""Then let's reset with honesty, not detective work."""
2,online-jealousy,Online Jealousy and Trust Issues,s02_online_jealousy_028_narration_reflective.mp3,Narration,reflective,"Riley interrupts the spiral before it becomes a full fight, but the distance created by secrecy still leaves a bruise.","Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Riley interrupts the spiral before it becomes a full fight, but the distance created by secrecy still leaves a bruise."""
2,online-jealousy,Online Jealousy and Trust Issues,s02_online_jealousy_029_narration_reflective.mp3,Narration,reflective,Silence can protect pride for a moment while quietly damaging trust for much longer.,"Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Silence can protect pride for a moment while quietly damaging trust for much longer."""
2,online-jealousy,Online Jealousy and Trust Issues,s02_online_jealousy_030_riley_angry.mp3,Riley,angry,"No, I think I just finally see what's in front of me. You don't like someone's photos that way unless you're inviting something.","Riley voice: sensitive young adult voice, anxious and thoughtful, prone to spiraling but sincere. Emotion: angry. Delivery: tense, reactive, emotionally charged without losing clarity. Clean studio recording, no background music, no sound effects. Speak exactly: ""No, I think I just finally see what's in front of me. You don't like someone's photos that way unless you're inviting something."""
2,online-jealousy,Online Jealousy and Trust Issues,s02_online_jealousy_031_chris_defensive.mp3,Chris,defensive,"You asked a question in your head, answered it for me, and now you're angry at the answer you invented.","Chris voice: friendly social young adult voice, expressive, reactive, capable of reassurance and defensiveness. Emotion: defensive. Delivery: guarded, frustrated, trying not to escalate further. Clean studio recording, no background music, no sound effects. Speak exactly: ""You asked a question in your head, answered it for me, and now you're angry at the answer you invented."""
2,online-jealousy,Online Jealousy and Trust Issues,s02_online_jealousy_032_riley_angry.mp3,Riley,angry,That doesn't make me feel less hurt.,"Riley voice: sensitive young adult voice, anxious and thoughtful, prone to spiraling but sincere. Emotion: angry. Delivery: tense, reactive, emotionally charged without losing clarity. Clean studio recording, no background music, no sound effects. Speak exactly: ""That doesn't make me feel less hurt."""
2,online-jealousy,Online Jealousy and Trust Issues,s02_online_jealousy_033_chris_hurt.mp3,Chris,hurt,And it doesn't make me feel more trusted.,"Chris voice: friendly social young adult voice, expressive, reactive, capable of reassurance and defensiveness. Emotion: hurt. Delivery: emotionally stung, soft but unmistakably hurt. Clean studio recording, no background music, no sound effects. Speak exactly: ""And it doesn't make me feel more trusted."""
2,online-jealousy,Online Jealousy and Trust Issues,s02_online_jealousy_034_narration_reflective.mp3,Narration,reflective,"By the time the conversation finally happens, both people are reacting to accumulated tension instead of the original issue.","Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""By the time the conversation finally happens, both people are reacting to accumulated tension instead of the original issue."""
2,online-jealousy,Online Jealousy and Trust Issues,s02_online_jealousy_035_narration_reflective.mp3,Narration,reflective,"When anxiety is allowed to build evidence in private, the eventual confrontation often lands as accusation instead of communication.","Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""When anxiety is allowed to build evidence in private, the eventual confrontation often lands as accusation instead of communication."""
2,online-jealousy,Online Jealousy and Trust Issues,s02_online_jealousy_036_riley_angry.mp3,Riley,angry,"So are you flirting with her, or am I just supposed to pretend this looks normal?","Riley voice: sensitive young adult voice, anxious and thoughtful, prone to spiraling but sincere. Emotion: angry. Delivery: tense, reactive, emotionally charged without losing clarity. Clean studio recording, no background music, no sound effects. Speak exactly: ""So are you flirting with her, or am I just supposed to pretend this looks normal?"""
2,online-jealousy,Online Jealousy and Trust Issues,s02_online_jealousy_037_chris_confused.mp3,Chris,confused,Wow. Okay. That's not where I thought tonight was going.,"Chris voice: friendly social young adult voice, expressive, reactive, capable of reassurance and defensiveness. Emotion: confused. Delivery: caught off guard, trying to understand in real time. Clean studio recording, no background music, no sound effects. Speak exactly: ""Wow. Okay. That's not where I thought tonight was going."""
2,online-jealousy,Online Jealousy and Trust Issues,s02_online_jealousy_038_riley_angry.mp3,Riley,angry,Then maybe stop acting like someone who needs the benefit of the doubt every time.,"Riley voice: sensitive young adult voice, anxious and thoughtful, prone to spiraling but sincere. Emotion: angry. Delivery: tense, reactive, emotionally charged without losing clarity. Clean studio recording, no background music, no sound effects. Speak exactly: ""Then maybe stop acting like someone who needs the benefit of the doubt every time."""
2,online-jealousy,Online Jealousy and Trust Issues,s02_online_jealousy_039_chris_defensive.mp3,Chris,defensive,And maybe stop talking to me like I've already confessed to something.,"Chris voice: friendly social young adult voice, expressive, reactive, capable of reassurance and defensiveness. Emotion: defensive. Delivery: guarded, frustrated, trying not to escalate further. Clean studio recording, no background music, no sound effects. Speak exactly: ""And maybe stop talking to me like I've already confessed to something."""
2,online-jealousy,Online Jealousy and Trust Issues,s02_online_jealousy_040_riley_apologetic.mp3,Riley,apologetic,You're right. I came in hot because I already felt scared before I asked. I don't want to keep doing that when what I really need is clarity.,"Riley voice: sensitive young adult voice, anxious and thoughtful, prone to spiraling but sincere. Emotion: apologetic. Delivery: remorseful, trying to repair, gentle self-awareness. Clean studio recording, no background music, no sound effects. Speak exactly: ""You're right. I came in hot because I already felt scared before I asked. I don't want to keep doing that when what I really need is clarity."""
2,online-jealousy,Online Jealousy and Trust Issues,s02_online_jealousy_041_chris_open-hearted.mp3,Chris,open-hearted,I can work with scared. I shut down when I feel prosecuted.,"Chris voice: friendly social young adult voice, expressive, reactive, capable of reassurance and defensiveness. Emotion: open-hearted. Delivery: warmly open, relieved, gently hopeful. Clean studio recording, no background music, no sound effects. Speak exactly: ""I can work with scared. I shut down when I feel prosecuted."""
2,online-jealousy,Online Jealousy and Trust Issues,s02_online_jealousy_042_riley_vulnerable.mp3,Riley,vulnerable,Then help me understand what's real and what isn't.,"Riley voice: sensitive young adult voice, anxious and thoughtful, prone to spiraling but sincere. Emotion: vulnerable. Delivery: openly exposed, careful, trying to stay brave while speaking. Clean studio recording, no background music, no sound effects. Speak exactly: ""Then help me understand what's real and what isn't."""
2,online-jealousy,Online Jealousy and Trust Issues,s02_online_jealousy_043_chris_reassuring.mp3,Chris,reassuring,I can do that. And you can tell me sooner next time.,"Chris voice: friendly social young adult voice, expressive, reactive, capable of reassurance and defensiveness. Emotion: reassuring. Delivery: calm, grounding, emotionally safe, quietly supportive. Clean studio recording, no background music, no sound effects. Speak exactly: ""I can do that. And you can tell me sooner next time."""
2,online-jealousy,Online Jealousy and Trust Issues,s02_online_jealousy_044_narration_reflective.mp3,Narration,reflective,"The conversation starts badly, but Riley redirects it before defensiveness fully takes over, allowing both people to recover some trust.","Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""The conversation starts badly, but Riley redirects it before defensiveness fully takes over, allowing both people to recover some trust."""
2,online-jealousy,Online Jealousy and Trust Issues,s02_online_jealousy_045_narration_reflective.mp3,Narration,reflective,A rough start does not have to decide the whole outcome if someone is willing to shift from attack to honesty in time.,"Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""A rough start does not have to decide the whole outcome if someone is willing to shift from attack to honesty in time."""
2,online-jealousy,Online Jealousy and Trust Issues,s02_online_jealousy_046_riley_angry.mp3,Riley,angry,Maybe I'd tell you sooner if telling you didn't make me feel foolish.,"Riley voice: sensitive young adult voice, anxious and thoughtful, prone to spiraling but sincere. Emotion: angry. Delivery: tense, reactive, emotionally charged without losing clarity. Clean studio recording, no background music, no sound effects. Speak exactly: ""Maybe I'd tell you sooner if telling you didn't make me feel foolish."""
2,online-jealousy,Online Jealousy and Trust Issues,s02_online_jealousy_047_chris_defensive.mp3,Chris,defensive,And maybe I'd be less defensive if you didn't open like I was already guilty.,"Chris voice: friendly social young adult voice, expressive, reactive, capable of reassurance and defensiveness. Emotion: defensive. Delivery: guarded, frustrated, trying not to escalate further. Clean studio recording, no background music, no sound effects. Speak exactly: ""And maybe I'd be less defensive if you didn't open like I was already guilty."""
2,online-jealousy,Online Jealousy and Trust Issues,s02_online_jealousy_048_riley_angry.mp3,Riley,angry,So this is just what we do now?,"Riley voice: sensitive young adult voice, anxious and thoughtful, prone to spiraling but sincere. Emotion: angry. Delivery: tense, reactive, emotionally charged without losing clarity. Clean studio recording, no background music, no sound effects. Speak exactly: ""So this is just what we do now?"""
2,online-jealousy,Online Jealousy and Trust Issues,s02_online_jealousy_049_chris_hurt.mp3,Chris,hurt,"If we keep going like this, maybe it is.","Chris voice: friendly social young adult voice, expressive, reactive, capable of reassurance and defensiveness. Emotion: hurt. Delivery: emotionally stung, soft but unmistakably hurt. Clean studio recording, no background music, no sound effects. Speak exactly: ""If we keep going like this, maybe it is."""
2,online-jealousy,Online Jealousy and Trust Issues,s02_online_jealousy_050_narration_reflective.mp3,Narration,reflective,"Neither person lies, but both keep protecting themselves in ways that make the relationship feel less safe with every argument.","Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Neither person lies, but both keep protecting themselves in ways that make the relationship feel less safe with every argument."""
2,online-jealousy,Online Jealousy and Trust Issues,s02_online_jealousy_051_narration_reflective.mp3,Narration,reflective,Trust is hard to rebuild inside a conversation where both people are fighting not to feel small.,"Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Trust is hard to rebuild inside a conversation where both people are fighting not to feel small."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_001_sam_reflective.mp3,Sam,reflective,"Lunch should feel normal, but my friends have decided my love life is apparently a group project.","Sam voice: independent young adult voice, dry wit under pressure, thoughtful and quietly stubborn. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Lunch should feel normal, but my friends have decided my love life is apparently a group project."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_002_sam_reflective.mp3,Sam,reflective,"They're joking, but the joke keeps landing on the same point: I'm the last single one in the friend group, so clearly I need fixing.","Sam voice: independent young adult voice, dry wit under pressure, thoughtful and quietly stubborn. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""They're joking, but the joke keeps landing on the same point: I'm the last single one in the friend group, so clearly I need fixing."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_003_narration_observational.mp3,Narration,observational,A chorus of voices keeps pushing one idea.,"Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: observational. Delivery: clear descriptive narration, grounded and cinematic. Clean studio recording, no background music, no sound effects. Speak exactly: ""A chorus of voices keeps pushing one idea."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_004_friend1_playful.mp3,Friend1,playful,You're the only single one left!,"Friend 1 voice: young college-age voice, playful and teasing, light social pressure, lively group-chat energy. Emotion: playful. Delivery: light teasing, social energy, upbeat without being cartoonish. Clean studio recording, no background music, no sound effects. Speak exactly: ""You're the only single one left!"""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_005_friend2_direct.mp3,Friend2,direct,Taylor literally likes talking to you. Just date already!,"Friend 2 voice: young college-age voice, bolder and more direct than Friend 1, teasing but not cruel. Emotion: direct. Delivery: clear, pointed, socially bold but not cruel. Clean studio recording, no background music, no sound effects. Speak exactly: ""Taylor literally likes talking to you. Just date already!"""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_006_taylor_calm.mp3,Taylor,calm,"For what it's worth, I would prefer not to be volunteered like a class representative.","Taylor voice: kind low-key young adult female voice, respectful, calm, emotionally literate. Emotion: calm. Delivery: low-pressure, relaxed, emotionally readable. Clean studio recording, no background music, no sound effects. Speak exactly: ""For what it's worth, I would prefer not to be volunteered like a class representative."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_007_sam_reflective.mp3,Sam,reflective,"Fine. Sure. If everybody is that invested, we can try it.","Sam voice: independent young adult voice, dry wit under pressure, thoughtful and quietly stubborn. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Fine. Sure. If everybody is that invested, we can try it."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_008_taylor_calm.mp3,Taylor,calm,That sounded less like a yes and more like a hostage note.,"Taylor voice: kind low-key young adult female voice, respectful, calm, emotionally literate. Emotion: calm. Delivery: low-pressure, relaxed, emotionally readable. Clean studio recording, no background music, no sound effects. Speak exactly: ""That sounded less like a yes and more like a hostage note."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_009_sam_reflective.mp3,Sam,reflective,I'm just trying not to turn lunch into a whole scene.,"Sam voice: independent young adult voice, dry wit under pressure, thoughtful and quietly stubborn. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""I'm just trying not to turn lunch into a whole scene."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_010_taylor_calm.mp3,Taylor,calm,I get that. I just don't want us starting something because the room got loud.,"Taylor voice: kind low-key young adult female voice, respectful, calm, emotionally literate. Emotion: calm. Delivery: low-pressure, relaxed, emotionally readable. Clean studio recording, no background music, no sound effects. Speak exactly: ""I get that. I just don't want us starting something because the room got loud."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_011_sam_reflective.mp3,Sam,reflective,Maybe it will feel real if we give it enough time.,"Sam voice: independent young adult voice, dry wit under pressure, thoughtful and quietly stubborn. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Maybe it will feel real if we give it enough time."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_012_taylor_calm.mp3,Taylor,calm,Maybe. But I keep feeling like we're performing calm for everybody else's comfort.,"Taylor voice: kind low-key young adult female voice, respectful, calm, emotionally literate. Emotion: calm. Delivery: low-pressure, relaxed, emotionally readable. Clean studio recording, no background music, no sound effects. Speak exactly: ""Maybe. But I keep feeling like we're performing calm for everybody else's comfort."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_013_sam_reflective.mp3,Sam,reflective,I know. Every hangout feels pre-labeled before it starts.,"Sam voice: independent young adult voice, dry wit under pressure, thoughtful and quietly stubborn. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""I know. Every hangout feels pre-labeled before it starts."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_014_taylor_calm.mp3,Taylor,calm,Then maybe we were set up to disappoint each other from the beginning.,"Taylor voice: kind low-key young adult female voice, respectful, calm, emotionally literate. Emotion: calm. Delivery: low-pressure, relaxed, emotionally readable. Clean studio recording, no background music, no sound effects. Speak exactly: ""Then maybe we were set up to disappoint each other from the beginning."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_015_narration_reflective.mp3,Narration,reflective,"Sam and Taylor try to make a pressured beginning turn authentic, but the relationship never quite escapes the fact that it was chosen under social pressure.","Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Sam and Taylor try to make a pressured beginning turn authentic, but the relationship never quite escapes the fact that it was chosen under social pressure."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_016_narration_reflective.mp3,Narration,reflective,Consent and timing matter even when both people are kind. A forced beginning can still shape the whole tone of the connection.,"Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Consent and timing matter even when both people are kind. A forced beginning can still shape the whole tone of the connection."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_017_sam_reflective.mp3,Sam,reflective,"You deserve a real yes, not the version I gave because I didn't want to be teased.","Sam voice: independent young adult voice, dry wit under pressure, thoughtful and quietly stubborn. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""You deserve a real yes, not the version I gave because I didn't want to be teased."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_018_taylor_calm.mp3,Taylor,calm,"Thank you. Honestly, I'd rather be respected than chosen by accident.","Taylor voice: kind low-key young adult female voice, respectful, calm, emotionally literate. Emotion: calm. Delivery: low-pressure, relaxed, emotionally readable. Clean studio recording, no background music, no sound effects. Speak exactly: ""Thank you. Honestly, I'd rather be respected than chosen by accident."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_019_sam_reflective.mp3,Sam,reflective,Could we go back to getting to know each other without the group writing the script?,"Sam voice: independent young adult voice, dry wit under pressure, thoughtful and quietly stubborn. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Could we go back to getting to know each other without the group writing the script?"""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_020_taylor_calm.mp3,Taylor,calm,Yeah. That feels way more human.,"Taylor voice: kind low-key young adult female voice, respectful, calm, emotionally literate. Emotion: calm. Delivery: low-pressure, relaxed, emotionally readable. Clean studio recording, no background music, no sound effects. Speak exactly: ""Yeah. That feels way more human."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_021_narration_reflective.mp3,Narration,reflective,"Sam corrects the pressured start before it becomes a full relationship built on obligation, and Taylor meets that honesty with grace.","Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Sam corrects the pressured start before it becomes a full relationship built on obligation, and Taylor meets that honesty with grace."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_022_narration_reflective.mp3,Narration,reflective,"Owning a pressured decision early can still create a respectful outcome, even if it means stepping back from the original label.","Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Owning a pressured decision early can still create a respectful outcome, even if it means stepping back from the original label."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_023_sam_reflective.mp3,Sam,reflective,I'm not anti-love. I'm just not interested in treating dating like a deadline.,"Sam voice: independent young adult voice, dry wit under pressure, thoughtful and quietly stubborn. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""I'm not anti-love. I'm just not interested in treating dating like a deadline."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_024_friend1_playful.mp3,Friend1,playful,"Okay, that was... more solid than I expected.","Friend 1 voice: young college-age voice, playful and teasing, light social pressure, lively group-chat energy. Emotion: playful. Delivery: light teasing, social energy, upbeat without being cartoonish. Clean studio recording, no background music, no sound effects. Speak exactly: ""Okay, that was... more solid than I expected."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_025_friend2_direct.mp3,Friend2,direct,"Fair enough. We were teasing, but that's fair.","Friend 2 voice: young college-age voice, bolder and more direct than Friend 1, teasing but not cruel. Emotion: direct. Delivery: clear, pointed, socially bold but not cruel. Clean studio recording, no background music, no sound effects. Speak exactly: ""Fair enough. We were teasing, but that's fair."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_026_taylor_calm.mp3,Taylor,calm,"For the record, I respect that answer a lot.","Taylor voice: kind low-key young adult female voice, respectful, calm, emotionally literate. Emotion: calm. Delivery: low-pressure, relaxed, emotionally readable. Clean studio recording, no background music, no sound effects. Speak exactly: ""For the record, I respect that answer a lot."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_027_sam_reflective.mp3,Sam,reflective,I think I needed to hear myself say it too. Being single is not the same thing as being behind.,"Sam voice: independent young adult voice, dry wit under pressure, thoughtful and quietly stubborn. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""I think I needed to hear myself say it too. Being single is not the same thing as being behind."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_028_taylor_calm.mp3,Taylor,calm,Exactly. People act like timing is a competition when it's really just personal.,"Taylor voice: kind low-key young adult female voice, respectful, calm, emotionally literate. Emotion: calm. Delivery: low-pressure, relaxed, emotionally readable. Clean studio recording, no background music, no sound effects. Speak exactly: ""Exactly. People act like timing is a competition when it's really just personal."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_029_sam_reflective.mp3,Sam,reflective,That might be the nicest way anyone has put it to me all month.,"Sam voice: independent young adult voice, dry wit under pressure, thoughtful and quietly stubborn. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""That might be the nicest way anyone has put it to me all month."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_030_narration_reflective.mp3,Narration,reflective,"Sam protects their boundaries without turning the moment hostile, and the result feels more confident than lonely.","Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Sam protects their boundaries without turning the moment hostile, and the result feels more confident than lonely."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_031_narration_reflective.mp3,Narration,reflective,Self-respect is not anti-romance. It is often what makes future connection healthier when it finally does happen.,"Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Self-respect is not anti-romance. It is often what makes future connection healthier when it finally does happen."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_032_sam_reflective.mp3,Sam,reflective,"I meant what I said, but I also don't want that answer to sound like rejection by default. I'd still like to hang out sometime if you're open to that.","Sam voice: independent young adult voice, dry wit under pressure, thoughtful and quietly stubborn. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""I meant what I said, but I also don't want that answer to sound like rejection by default. I'd still like to hang out sometime if you're open to that."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_033_taylor_calm.mp3,Taylor,calm,"That sounds honest, which makes it a lot easier to trust.","Taylor voice: kind low-key young adult female voice, respectful, calm, emotionally literate. Emotion: calm. Delivery: low-pressure, relaxed, emotionally readable. Clean studio recording, no background music, no sound effects. Speak exactly: ""That sounds honest, which makes it a lot easier to trust."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_034_sam_reflective.mp3,Sam,reflective,Coffee without the whole audience?,"Sam voice: independent young adult voice, dry wit under pressure, thoughtful and quietly stubborn. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Coffee without the whole audience?"""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_035_taylor_calm.mp3,Taylor,calm,Coffee without the audience.,"Taylor voice: kind low-key young adult female voice, respectful, calm, emotionally literate. Emotion: calm. Delivery: low-pressure, relaxed, emotionally readable. Clean studio recording, no background music, no sound effects. Speak exactly: ""Coffee without the audience."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_036_narration_reflective.mp3,Narration,reflective,"Sam chooses boundaries first and interest second, giving the connection room to grow without being cornered by the group.","Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Sam chooses boundaries first and interest second, giving the connection room to grow without being cornered by the group."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_037_narration_reflective.mp3,Narration,reflective,Pressure falls away when people are allowed to define the pace of intimacy for themselves.,"Narration voice: gentle omniscient storyteller, warm and cinematic, clear diction, intimate visual-novel pacing. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Pressure falls away when people are allowed to define the pace of intimacy for themselves."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_038_sam_reflective.mp3,Sam,reflective,"I don't want a label assigned by committee, but I would be open to actually talking to Taylor like a person.","Sam voice: independent young adult voice, dry wit under pressure, thoughtful and quietly stubborn. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""I don't want a label assigned by committee, but I would be open to actually talking to Taylor like a person."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_039_friend1_playful.mp3,Friend1,playful,That's annoyingly mature of you.,"Friend 1 voice: young college-age voice, playful and teasing, light social pressure, lively group-chat energy. Emotion: playful. Delivery: light teasing, social energy, upbeat without being cartoonish. Clean studio recording, no background music, no sound effects. Speak exactly: ""That's annoyingly mature of you."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_040_taylor_calm.mp3,Taylor,calm,I'll take annoyingly mature over weirdly rushed.,"Taylor voice: kind low-key young adult female voice, respectful, calm, emotionally literate. Emotion: calm. Delivery: low-pressure, relaxed, emotionally readable. Clean studio recording, no background music, no sound effects. Speak exactly: ""I'll take annoyingly mature over weirdly rushed."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_041_sam_reflective.mp3,Sam,reflective,"Good, because I was not going to survive the rushed version.","Sam voice: independent young adult voice, dry wit under pressure, thoughtful and quietly stubborn. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Good, because I was not going to survive the rushed version."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_042_sam_reflective.mp3,Sam,reflective,Let's just hang out and see if conversation feels easy without anybody narrating it.,"Sam voice: independent young adult voice, dry wit under pressure, thoughtful and quietly stubborn. Emotion: reflective. Delivery: measured, intimate, observant, narration-like calm. Clean studio recording, no background music, no sound effects. Speak exactly: ""Let's just hang out and see if conversation feels easy without anybody narrating it."""
3,peer-pressure,Peer Pressure in Dating,s03_peer_pressure_043_taylor_calm.mp3,Taylor,calm,"That sounds nice, actually. Low stakes is underrated.","Taylor voice: kind low-key young adult female voice, respectful, calm, emotionally literate. Emotion: calm. Delivery: low-pressure, relaxed, emotionally readable. Clean studio recording, no background music, no sound effects. Speak exactly: ""That sounds nice, actually. Low stakes is underrated."""
